path,true,pred,correct,target_prob,cam_energy_off_leaf_frac,leaf_area_frac,deletion_auc,insertion_auc
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (150).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Grape___Leaf_blight_(Isariopsis_Leaf_Spot),1,0.9684965014457703,0.31551212072372437,0.8490142822265625,0.9361822009086609,0.8744719624519348
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/image (380).JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Grape___Leaf_blight_(Isariopsis_Leaf_Spot),1,0.9679467678070068,0.16687941551208496,0.84320068359375,0.7676831483840942,0.7430747151374817
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Grape___healthy/image (12).JPG,Grape___healthy,Grape___healthy,1,0.9688012599945068,0.10735023021697998,0.6061553955078125,0.5089394450187683,0.9212056398391724
plantdoc/PlantDoc-Dataset/train/grape leaf/grape-leaf-isolated-cut-out-on-white-background-picture-id172320164?s=612x612.jpg,Grape___healthy,Tomato___Late_blight,0,0.2224852442741394,0.02611595392227173,0.5905303955078125,0.014105008915066719,0.33722853660583496
plantdoc/PlantDoc-Dataset/test/grape leaf/grape-leaf-14309623.jpg,Grape___healthy,"Pepper,_bell___healthy",0,0.1369130164384842,0.011393904685974121,0.4769134521484375,0.0190406646579504,0.38217535614967346
plantdoc/PlantDoc-Dataset/train/grape leaf/grape+leaves.JPG.jpg,Grape___healthy,Apple___healthy,0,0.009840801358222961,0.12265008687973022,0.8619384765625,0.00736598763614893,0.0440182127058506
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Grape___healthy/image (153).JPG,Grape___healthy,Grape___healthy,1,0.9694194197654724,0.16090643405914307,0.521240234375,0.5877063870429993,0.9219669103622437
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Grape___healthy/image (367).JPG,Grape___healthy,Grape___healthy,1,0.9694830179214478,0.01155400276184082,0.6085968017578125,0.8269202709197998,0.9221835136413574
plantdoc/PlantDoc-Dataset/train/grape leaf/nature-plant-grape-vine-wine-fruit-food-green-produce-agriculture-grapevine-vines-shrub-grapes-winegrowing-rebstock-flowering-plant-vitis-grape-leaves-green-grapes-swiss-francs-land-plant-grapevine-family-556232.jpg,Grape___healthy,Strawberry___Leaf_scorch,0,0.005262988153845072,0.30747324228286743,0.7231597900390625,0.0027904140297323465,0.006376053672283888
plantdoc/PlantDoc-Dataset/train/grape leaf/grape-leaves-03-1103349.jpg,Grape___healthy,Blueberry___healthy,0,0.007924070581793785,0.37796318531036377,0.41424560546875,0.00345405749976635,0.007786677218973637
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (3829).JPG,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening),1,0.9677481055259705,0.5422536134719849,0.6392364501953125,0.671051025390625,0.5121074318885803
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (2465).JPG,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening),1,0.9681956768035889,0.4050689935684204,0.68994140625,0.8714753985404968,0.8015417456626892
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (627).JPG,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening),1,0.9674902558326721,0.4378712773323059,0.5302581787109375,0.840202808380127,0.7658592462539673
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (2957).JPG,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening),1,0.9673607349395752,0.2904762625694275,0.8371734619140625,0.8714392781257629,0.5939310193061829
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4670).JPG,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening),1,0.9669841527938843,0.47768521308898926,0.626007080078125,0.8973698616027832,0.8872668743133545
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (173).JPG,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening),1,0.9684494137763977,0.42046159505844116,0.8126678466796875,0.9286381602287292,0.8431640863418579
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (1019).JPG,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening),1,0.9677552580833435,0.23212546110153198,0.7846527099609375,0.7582987546920776,0.8417018055915833
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (47).JPG,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening),1,0.9679827094078064,0.3898395299911499,0.81201171875,0.854657769203186,0.7903339862823486
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (794).JPG,Peach___Bacterial_spot,Peach___Bacterial_spot,1,0.958624005317688,0.4353604316711426,0.506072998046875,0.7541931867599487,0.8695338368415833
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2076).JPG,Peach___Bacterial_spot,Peach___Bacterial_spot,1,0.9649826884269714,0.48772722482681274,0.484405517578125,0.8560956120491028,0.821902871131897
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (345).JPG,Peach___Bacterial_spot,Peach___Bacterial_spot,1,0.96703040599823,0.36089223623275757,0.5805816650390625,0.8225890398025513,0.6749383807182312
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (2196).JPG,Peach___Bacterial_spot,Peach___Bacterial_spot,1,0.9662879109382629,0.28248780965805054,0.6561126708984375,0.5543456077575684,0.9178407788276672
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (93).JPG,Peach___Bacterial_spot,Peach___Bacterial_spot,1,0.9567897319793701,0.18114030361175537,0.542877197265625,0.7246624827384949,0.9066085815429688
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (1041).JPG,Peach___Bacterial_spot,Peach___Bacterial_spot,1,0.9657201170921326,0.2882818579673767,0.668212890625,0.8632935285568237,0.7877322435379028
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (628).JPG,Peach___Bacterial_spot,Peach___Bacterial_spot,1,0.9616913795471191,0.7131708264350891,0.6273193359375,0.7730556726455688,0.7051184177398682
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___Bacterial_spot/image (913).JPG,Peach___Bacterial_spot,Peach___Bacterial_spot,1,0.9672722816467285,0.17754679918289185,0.686614990234375,0.8298730254173279,0.8443612456321716
plantdoc/PlantDoc-Dataset/train/Peach leaf/depositphotos_4009139-stock-photo-ripe-peach-with-leaves.jpg,Peach___healthy,Blueberry___healthy,0,0.005361816845834255,0.8234142065048218,0.5034027099609375,0.0052194795571267605,0.006674823816865683
plantdoc/PlantDoc-Dataset/train/Peach leaf/peach-and-leaf-stock-image-2809275.jpg,Peach___healthy,Blueberry___healthy,0,0.003533446229994297,0.016919255256652832,0.968505859375,0.0032085080165416002,0.005211831536144018
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___healthy/image (254).JPG,Peach___healthy,Peach___healthy,1,0.9674302339553833,0.4687972664833069,0.437591552734375,0.7539153695106506,0.8594046831130981
plantdoc/PlantDoc-Dataset/train/Peach leaf/1737796_orig.jpg,Peach___healthy,Blueberry___healthy,0,0.001265468541532755,0.34838181734085083,0.3773345947265625,0.0035830202978104353,0.0024148246739059687
plantdoc/PlantDoc-Dataset/train/Peach leaf/fresh-peach-fruits-green-leaves-15654533.jpg,Peach___healthy,"Pepper,_bell___healthy",0,0.0015873248921707273,0.6739638447761536,0.5074615478515625,0.0024408488534390926,0.0027156409341841936
plantdoc/PlantDoc-Dataset/train/Peach leaf/3940-960x960.jpg,Peach___healthy,"Pepper,_bell___healthy",0,0.0007050773128867149,0.0626491904258728,0.947235107421875,0.0016853210981935263,0.0011784147936850786
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Peach___healthy/image (351).JPG,Peach___healthy,Peach___healthy,1,0.9687144756317139,0.7524062395095825,0.4298095703125,0.8079931139945984,0.6482828855514526
plantdoc/PlantDoc-Dataset/train/Peach leaf/foodjuly2011+026.jpg,Peach___healthy,"Pepper,_bell___healthy",0,0.0014896782813593745,0.4591892957687378,0.518463134765625,0.0019482885254547,0.002892423653975129
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/Septoria-leaf-spot.jpg,"Pepper,_bell___Bacterial_spot","Pepper,_bell___healthy",0,0.05836799368262291,0.44169896841049194,0.5301666259765625,0.016563603654503822,0.018798988312482834
"plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot/image (222).JPG","Pepper,_bell___Bacterial_spot","Pepper,_bell___Bacterial_spot",1,0.9678953886032104,0.28347355127334595,0.567230224609375,0.760779082775116,0.692111074924469
"plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot/image (145).JPG","Pepper,_bell___Bacterial_spot","Pepper,_bell___Bacterial_spot",1,0.9696858525276184,0.264011025428772,0.7402191162109375,0.5246173143386841,0.4126574993133545
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/Pepper-problem.jpg,"Pepper,_bell___Bacterial_spot",Cherry___healthy,0,0.004780459217727184,0.20078247785568237,0.8429107666015625,0.0030437104869633913,0.0028902124613523483
"plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot/image (936).JPG","Pepper,_bell___Bacterial_spot","Pepper,_bell___Bacterial_spot",1,0.969183087348938,0.1343148946762085,0.55767822265625,0.7600833773612976,0.7266305088996887
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf spot/G3O1I.jpg,"Pepper,_bell___Bacterial_spot",Corn___healthy,0,0.010901137255132198,0.19582021236419678,0.750396728515625,0.004574059974402189,0.004644216503947973
"plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot/image (906).JPG","Pepper,_bell___Bacterial_spot","Pepper,_bell___Bacterial_spot",1,0.9692012071609497,0.5911181569099426,0.6241607666015625,0.6954079866409302,0.5016199946403503
"plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___Bacterial_spot/image (230).JPG","Pepper,_bell___Bacterial_spot","Pepper,_bell___Bacterial_spot",1,0.9682884216308594,0.27627551555633545,0.689605712890625,0.7645922303199768,0.7753143310546875
"plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy/image (1207).JPG","Pepper,_bell___healthy","Pepper,_bell___healthy",1,0.9686189293861389,0.4113761782646179,0.7372894287109375,0.7129683494567871,0.49931949377059937
"plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy/image (1154).JPG","Pepper,_bell___healthy","Pepper,_bell___healthy",1,0.9687747359275818,0.25876760482788086,0.7970733642578125,0.7143414616584778,0.4957432150840759
"plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy/image (975).JPG","Pepper,_bell___healthy","Pepper,_bell___healthy",1,0.968086838722229,0.20167070627212524,0.7560577392578125,0.7328662872314453,0.5920471549034119
"plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy/image (452).JPG","Pepper,_bell___healthy","Pepper,_bell___healthy",1,0.9679819345474243,0.13120365142822266,0.9078369140625,0.7837921380996704,0.47030016779899597
plantdoc/PlantDoc-Dataset/train/Bell_pepper leaf/DSC04477.JPG.jpg,"Pepper,_bell___healthy","Pepper,_bell___healthy",1,0.5845698118209839,0.09835177659988403,0.9333038330078125,0.4100109338760376,0.06319354474544525
"plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy/image (735).JPG","Pepper,_bell___healthy","Pepper,_bell___healthy",1,0.9687107801437378,0.4851236939430237,0.639404296875,0.7864901423454285,0.2911575734615326
"plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy/image (847).JPG","Pepper,_bell___healthy","Pepper,_bell___healthy",1,0.9696642160415649,0.4893920421600342,0.5563201904296875,0.7325405478477478,0.46822696924209595
"plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Pepper,_bell___healthy/image (1210).JPG","Pepper,_bell___healthy","Pepper,_bell___healthy",1,0.967742383480072,0.40432870388031006,0.694091796875,0.7266255617141724,0.595396876335144
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Potato___Early_blight/image (447).JPG,Potato___Early_blight,Potato___Early_blight,1,0.9679170250892639,0.10395646095275879,0.8102569580078125,0.4226703643798828,0.872504472732544
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Potato___Early_blight/image (506).JPG,Potato___Early_blight,Potato___Early_blight,1,0.9677905440330505,0.1006125807762146,0.8122100830078125,0.6389147639274597,0.692449152469635
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Potato___Early_blight/image (406).JPG,Potato___Early_blight,Potato___Early_blight,1,0.9685409665107727,0.11193561553955078,0.8758087158203125,0.737971305847168,0.8164381384849548
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Potato___Early_blight/image (394).JPG,Potato___Early_blight,Potato___Early_blight,1,0.967902660369873,0.040775418281555176,0.92572021484375,0.8258639574050903,0.8312931060791016
plantdoc/PlantDoc-Dataset/train/Potato leaf early blight/cq5dam.web.16-9.8.jpg,Potato___Early_blight,Strawberry___Leaf_scorch,0,0.0015228894772008061,0.39841729402542114,0.630828857421875,0.0009515357087366283,0.0023011560551822186
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Potato___Early_blight/image (971).JPG,Potato___Early_blight,Potato___Early_blight,1,0.9683026075363159,0.02805846929550171,0.8708343505859375,0.7769225239753723,0.8324062824249268
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Potato___Early_blight/image (324).JPG,Potato___Early_blight,Potato___Early_blight,1,0.9670517444610596,0.05683177709579468,0.8758544921875,0.7921901941299438,0.822458803653717
plantdoc/PlantDoc-Dataset/train/Potato leaf early blight/Potato-Blight-Infecting-Leaves.jpg,Potato___Early_blight,Strawberry___Leaf_scorch,0,0.012039581313729286,0.12446051836013794,0.8236083984375,0.002901696367189288,0.007373154163360596
plantdoc/PlantDoc-Dataset/train/Potato leaf late blight/Late+Blight+of+Potato+and+Tomato.jpg,Potato___Late_blight,Tomato___Septoria_leaf_spot,0,0.0031634352635592222,0.5087026357650757,0.5068359375,0.0024066311307251453,0.0049142492935061455
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Potato___Late_blight/image (457).JPG,Potato___Late_blight,Potato___Late_blight,1,0.9682700037956238,0.22596955299377441,0.8247528076171875,0.9158228635787964,0.615416407585144
plantdoc/PlantDoc-Dataset/train/Potato leaf late blight/24064_1.jpg,Potato___Late_blight,"Pepper,_bell___healthy",0,0.0020363698713481426,0.25045037269592285,0.7086029052734375,0.002811489626765251,0.002844905946403742
plantdoc/PlantDoc-Dataset/train/Potato leaf late blight/lateblight2.JPG.jpg,Potato___Late_blight,Potato___Late_blight,1,0.8494195938110352,0.2667691707611084,0.762908935546875,0.061602797359228134,0.8026394844055176
plantdoc/PlantDoc-Dataset/train/Potato leaf late blight/Late-blight.jpg,Potato___Late_blight,Strawberry___Leaf_scorch,0,0.015545710921287537,0.06765532493591309,0.8659515380859375,0.008140136487782001,0.015001370571553707
plantdoc/PlantDoc-Dataset/train/Potato leaf late blight/LateBlight13.jpg,Potato___Late_blight,Corn___Common_rust,0,0.003300001146271825,0.2905837893486023,0.40789794921875,0.0037168182898312807,0.00264219893142581
plantdoc/PlantDoc-Dataset/train/Potato leaf late blight/potato_late-blight_02_zoom.jpg,Potato___Late_blight,"Pepper,_bell___healthy",0,0.0038423845544457436,0.6606642007827759,0.4713897705078125,0.003120213747024536,0.004682557657361031
plantdoc/PlantDoc-Dataset/train/Potato leaf late blight/early_blight.jpg,Potato___Late_blight,Tomato___Early_blight,0,0.0008848332217894495,0.17872798442840576,0.7306365966796875,0.003136164043098688,0.0011565679451450706
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Potato___healthy/image (30).JPG,Potato___healthy,Potato___healthy,1,0.9704853892326355,0.30435675382614136,0.5667572021484375,0.49133437871932983,0.637953519821167
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Potato___healthy/image (151).JPG,Potato___healthy,Potato___healthy,1,0.9703125357627869,0.19236266613006592,0.6545867919921875,0.42715775966644287,0.6852234601974487
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Potato___healthy/image (81).JPG,Potato___healthy,Potato___healthy,1,0.9704821705818176,0.18763810396194458,0.692291259765625,0.37342938780784607,0.7561671137809753
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Potato___healthy/image (18).JPG,Potato___healthy,Potato___healthy,1,0.9695455431938171,0.13077211380004883,0.73724365234375,0.267740398645401,0.7455180883407593
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Potato___healthy/image (118).JPG,Potato___healthy,Potato___healthy,1,0.9705791473388672,0.3241614103317261,0.6102752685546875,0.6614133715629578,0.6355504393577576
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Potato___healthy/image (15).JPG,Potato___healthy,Potato___healthy,1,0.9695996642112732,0.1327534317970276,0.7127227783203125,0.25718826055526733,0.6243517398834229
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Potato___healthy/image (74).JPG,Potato___healthy,Potato___healthy,1,0.9708423614501953,0.26577723026275635,0.735565185546875,0.4212556481361389,0.397330105304718
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Potato___healthy/image (143).JPG,Potato___healthy,Potato___healthy,1,0.969732403755188,0.24443113803863525,0.643798828125,0.3506075143814087,0.5650030970573425
plantdoc/PlantDoc-Dataset/train/Raspberry leaf/18183295-H.jpg,Raspberry___healthy,Strawberry___Leaf_scorch,0,0.003952046390622854,0.4925268292427063,0.5606231689453125,0.0032084365375339985,0.005630360916256905
plantdoc/PlantDoc-Dataset/train/Raspberry leaf/raspberry-leaf-ingredient-photo.jpg,Raspberry___healthy,Blueberry___healthy,0,0.013617916963994503,0.028682351112365723,0.924713134765625,0.003689846722409129,0.014323701150715351
plantdoc/PlantDoc-Dataset/train/Raspberry leaf/rubus-idaeus-8280814-9.jpg,Raspberry___healthy,Cherry___healthy,0,0.0027325693517923355,0.22059571743011475,0.7941131591796875,0.008093968033790588,0.19823572039604187
plantdoc/PlantDoc-Dataset/train/Raspberry leaf/Beetles-Berry_3998.jpg,Raspberry___healthy,Cherry___healthy,0,0.019237970933318138,0.2518478035926819,0.8499603271484375,0.005903080105781555,0.05475867539644241
plantdoc/PlantDoc-Dataset/train/Raspberry leaf/raspberryleafrust1.jpg,Raspberry___healthy,Cherry___healthy,0,0.009615103714168072,0.22531849145889282,0.65863037109375,0.0041239894926548,0.048180580139160156
plantdoc/PlantDoc-Dataset/test/Raspberry leaf/Raspberry-leaf.jpg,Raspberry___healthy,Raspberry___healthy,1,0.5124439001083374,0.0025704503059387207,0.9728546142578125,0.05450272560119629,0.38593077659606934
plantdoc/PlantDoc-Dataset/train/Raspberry leaf/1200-534476178-bee-pollinate-flower-of-raspberry.jpg,Raspberry___healthy,Strawberry___Leaf_scorch,0,0.009864039719104767,0.19851899147033691,0.5540008544921875,0.005353432148694992,0.007456562481820583
plantdoc/PlantDoc-Dataset/train/Raspberry leaf/edible_weeds_raspberry_leaf.jpg,Raspberry___healthy,Corn___healthy,0,0.008041033521294594,0.3350464105606079,0.4333343505859375,0.002180068986490369,0.004093386698514223
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Soybean___healthy/image (4965).JPG,Soybean___healthy,Soybean___healthy,1,0.9672137498855591,0.6038304567337036,0.465362548828125,0.966995120048523,0.967025876045227
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Soybean___healthy/image (4089).JPG,Soybean___healthy,Soybean___healthy,1,0.9678066372871399,0.17689204216003418,0.89208984375,0.9675648808479309,0.9676523804664612
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Soybean___healthy/image (4604).JPG,Soybean___healthy,Soybean___healthy,1,0.9672220945358276,0.21319377422332764,0.8153839111328125,0.9644080400466919,0.965229332447052
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Soybean___healthy/image (4352).JPG,Soybean___healthy,Soybean___healthy,1,0.9667654037475586,0.264313280582428,0.45953369140625,0.843848705291748,0.9224984049797058
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Soybean___healthy/image (571).JPG,Soybean___healthy,Soybean___healthy,1,0.9674780964851379,0.3542388677597046,0.568206787109375,0.965495228767395,0.9616364240646362
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Soybean___healthy/image (556).JPG,Soybean___healthy,Soybean___healthy,1,0.9670910835266113,0.438715398311615,0.64202880859375,0.9673789143562317,0.9677207469940186
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Soybean___healthy/image (3254).JPG,Soybean___healthy,Soybean___healthy,1,0.9670923948287964,0.4335765242576599,0.646148681640625,0.9679164886474609,0.9676725268363953
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Soybean___healthy/image (5035).JPG,Soybean___healthy,Soybean___healthy,1,0.968633234500885,0.40446650981903076,0.7590789794921875,0.9671511650085449,0.9664187431335449
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Squash___Powdery_mildew/image (895).JPG,Squash___Powdery_mildew,Squash___Powdery_mildew,1,0.9678240418434143,0.5931618213653564,0.3592987060546875,0.8996784687042236,0.8925562500953674
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Squash___Powdery_mildew/image (185).JPG,Squash___Powdery_mildew,Squash___Powdery_mildew,1,0.9673247337341309,0.5252807140350342,0.4818267822265625,0.8832197785377502,0.8724325895309448
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Squash___Powdery_mildew/image (810).JPG,Squash___Powdery_mildew,Squash___Powdery_mildew,1,0.9668102860450745,0.2613818645477295,0.5196990966796875,0.8330181837081909,0.8333989381790161
plantdoc/PlantDoc-Dataset/train/Squash Powdery mildew leaf/_1030395.JPG.jpg,Squash___Powdery_mildew,Squash___Powdery_mildew,1,0.9663376212120056,0.3712564706802368,0.6584625244140625,0.4170382022857666,0.7969214916229248
plantdoc/PlantDoc-Dataset/train/Squash Powdery mildew leaf/IW000047.jpg,Squash___Powdery_mildew,"Pepper,_bell___healthy",0,0.01864946074783802,0.1521472930908203,0.8612823486328125,0.05213954299688339,0.4635227620601654
plantdoc/PlantDoc-Dataset/train/Squash Powdery mildew leaf/100367_max.jpg,Squash___Powdery_mildew,Squash___Powdery_mildew,1,0.9661874175071716,0.4885539412498474,0.6088104248046875,0.5207206010818481,0.6783069372177124
plantdoc/PlantDoc-Dataset/train/Squash Powdery mildew leaf/bfb5b4fb0d9a0dbe476ca7002b41fe4d.jpg,Squash___Powdery_mildew,Squash___Powdery_mildew,1,0.4166318476200104,0.5616635084152222,0.64532470703125,0.055406246334314346,0.5764694809913635
plantdoc/PlantDoc-Dataset/train/Squash Powdery mildew leaf/Squash_powdery-mildew.jpg,Squash___Powdery_mildew,"Pepper,_bell___healthy",0,0.006916354410350323,0.30063098669052124,0.819549560546875,0.0036547507625073195,0.051168061792850494
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Strawberry___Leaf_scorch/image (1072).JPG,Strawberry___Leaf_scorch,Strawberry___Leaf_scorch,1,0.9697595238685608,0.8189783692359924,0.68817138671875,0.6881670951843262,0.7175350785255432
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Strawberry___Leaf_scorch/image (109).JPG,Strawberry___Leaf_scorch,Strawberry___Leaf_scorch,1,0.9696140289306641,0.4049628973007202,0.780059814453125,0.6358563303947449,0.7219415307044983
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Strawberry___Leaf_scorch/image (311).JPG,Strawberry___Leaf_scorch,Strawberry___Leaf_scorch,1,0.968596875667572,0.5256538391113281,0.56103515625,0.8910447955131531,0.8865525126457214
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Strawberry___Leaf_scorch/image (647).JPG,Strawberry___Leaf_scorch,Strawberry___Leaf_scorch,1,0.9662966728210449,0.4058312773704529,0.839813232421875,0.949242353439331,0.9071425199508667
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Strawberry___Leaf_scorch/image (484).JPG,Strawberry___Leaf_scorch,Strawberry___Leaf_scorch,1,0.968288004398346,0.6096546053886414,0.64776611328125,0.8917340040206909,0.6366894245147705
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Strawberry___Leaf_scorch/image (940).JPG,Strawberry___Leaf_scorch,Strawberry___Leaf_scorch,1,0.9710527062416077,0.3262290954589844,0.8200225830078125,0.967522382736206,0.9683704376220703
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Strawberry___Leaf_scorch/image (1010).JPG,Strawberry___Leaf_scorch,Strawberry___Leaf_scorch,1,0.9669960737228394,0.12734854221343994,0.8622589111328125,0.9649203419685364,0.9648863673210144
plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Strawberry___Leaf_scorch/image (586).JPG,Strawberry___Leaf_scorch,Strawberry___Leaf_scorch,1,0.9669896364212036,0.025682389736175537,0.8883514404296875,0.964419960975647,0.85972660779953
plantdoc/PlantDoc-Dataset/train/Strawberry leaf/Leaves-of-Strawberries.jpg,Strawberry___healthy,Strawberry___Leaf_scorch,0,0.0045318035408854485,0.4046440124511719,0.56146240234375,0.001708938623778522,0.002154443645849824
plantdoc/PlantDoc-Dataset/train/Strawberry leaf/IMG_4056.JPG.jpg,Strawberry___healthy,Strawberry___Leaf_scorch,0,0.0011623203754425049,0.19349312782287598,0.7838287353515625,0.0023146981839090586,0.002559337066486478
plantdoc/PlantDoc-Dataset/train/Strawberry leaf/strawberry-leaves-14363881.jpg,Strawberry___healthy,Blueberry___healthy,0,0.0020984988659620285,0.8039864301681519,0.251434326171875,0.003375774249434471,0.0031798603013157845
plantdoc/PlantDoc-Dataset/train/Strawberry leaf/Strawberry+leaves.jpg,Strawberry___healthy,Cherry___healthy,0,0.003905851161107421,0.33576899766921997,0.6745452880859375,0.002611178671941161,0.005024471320211887
plantdoc/PlantDoc-Dataset/train/Strawberry leaf/strawberry-leaf-stock-image-3662904.jpg,Strawberry___healthy,Blueberry___healthy,0,0.0037792311049997807,0.4588167667388916,0.465545654296875,0.0020561779383569956,0.0034070955589413643
